"","season_start_year","forecast_date","target","location","target_end_date","forecast_type","type","quantile","value"
"14483",2023,2023-11-18,"29 wk ahead","Alaska",2024-06-08,"composite_curve","quantile",0.9,2
"14484",2023,2023-11-18,"29 wk ahead","Arizona",2024-06-08,"composite_curve","quantile",0.9,21
"14485",2023,2023-11-18,"29 wk behind","Alaska",2023-04-29,"composite_curve","quantile",0.9,4
"14486",2023,2023-11-18,"29 wk behind","Arizona",2023-04-29,"composite_curve","quantile",0.9,75.2
"14487",2023,2023-11-18,"3 wk ahead","Alaska",2023-12-09,"composite_curve","quantile",0.9,13
"14488",2023,2023-11-18,"3 wk ahead","Arizona",2023-12-09,"composite_curve","quantile",0.9,591.000000000001
"14489",2023,2023-11-18,"3 wk behind","Alaska",2023-10-28,"composite_curve","quantile",0.9,38
"14490",2023,2023-11-18,"3 wk behind","Arizona",2023-10-28,"composite_curve","quantile",0.9,118.8
"14491",2023,2023-11-18,"30 wk ahead","Alaska",2024-06-15,"composite_curve","quantile",0.9,2
"14492",2023,2023-11-18,"30 wk ahead","Arizona",2024-06-15,"composite_curve","quantile",0.9,20
"14493",2023,2023-11-18,"30 wk behind","Alaska",2023-04-22,"composite_curve","quantile",0.9,5
"14494",2023,2023-11-18,"30 wk behind","Arizona",2023-04-22,"composite_curve","quantile",0.9,73.2
"14495",2023,2023-11-18,"4 wk ahead","Alaska",2023-12-16,"composite_curve","quantile",0.9,8.10000000000001
"14496",2023,2023-11-18,"4 wk ahead","Arizona",2023-12-16,"composite_curve","quantile",0.9,602.6
"14497",2023,2023-11-18,"4 wk behind","Alaska",2023-10-21,"composite_curve","quantile",0.9,30.1
"14498",2023,2023-11-18,"4 wk behind","Arizona",2023-10-21,"composite_curve","quantile",0.9,73.2000000000002
"14499",2023,2023-11-18,"5 wk ahead","Alaska",2023-12-23,"composite_curve","quantile",0.9,6
"14500",2023,2023-11-18,"5 wk ahead","Arizona",2023-12-23,"composite_curve","quantile",0.9,521
"14501",2023,2023-11-18,"5 wk behind","Alaska",2023-10-14,"composite_curve","quantile",0.9,21
"14502",2023,2023-11-18,"5 wk behind","Arizona",2023-10-14,"composite_curve","quantile",0.9,49.4000000000001
"14503",2023,2023-11-18,"6 wk ahead","Alaska",2023-12-30,"composite_curve","quantile",0.9,5
"14504",2023,2023-11-18,"6 wk ahead","Arizona",2023-12-30,"composite_curve","quantile",0.9,406.4
"14505",2023,2023-11-18,"6 wk behind","Alaska",2023-10-07,"composite_curve","quantile",0.9,14
"14506",2023,2023-11-18,"6 wk behind","Arizona",2023-10-07,"composite_curve","quantile",0.9,32.4
"14507",2023,2023-11-18,"7 wk ahead","Alaska",2024-01-06,"composite_curve","quantile",0.9,4
"14508",2023,2023-11-18,"7 wk ahead","Arizona",2024-01-06,"composite_curve","quantile",0.9,306.6
"14509",2023,2023-11-18,"7 wk behind","Alaska",2023-09-30,"composite_curve","quantile",0.9,9
"14510",2023,2023-11-18,"7 wk behind","Arizona",2023-09-30,"composite_curve","quantile",0.9,26
"14511",2023,2023-11-18,"8 wk ahead","Alaska",2024-01-13,"composite_curve","quantile",0.9,4
"14512",2023,2023-11-18,"8 wk ahead","Arizona",2024-01-13,"composite_curve","quantile",0.9,213.6
"14513",2023,2023-11-18,"8 wk behind","Alaska",2023-09-23,"composite_curve","quantile",0.9,7
"14514",2023,2023-11-18,"8 wk behind","Arizona",2023-09-23,"composite_curve","quantile",0.9,21
"14515",2023,2023-11-18,"9 wk ahead","Alaska",2024-01-20,"composite_curve","quantile",0.9,4
"14516",2023,2023-11-18,"9 wk ahead","Arizona",2024-01-20,"composite_curve","quantile",0.9,133.4
"14517",2023,2023-11-18,"9 wk behind","Alaska",2023-09-16,"composite_curve","quantile",0.9,4.10000000000001
"14518",2023,2023-11-18,"9 wk behind","Arizona",2023-09-16,"composite_curve","quantile",0.9,18
"14519",2023,2023-11-25,"0 wk ahead","Alaska",2023-11-25,"composite_curve","quantile",0.9,25.1
"14520",2023,2023-11-25,"0 wk ahead","Arizona",2023-11-25,"composite_curve","quantile",0.9,357.3
"14521",2023,2023-11-25,"1 wk ahead","Alaska",2023-12-02,"composite_curve","quantile",0.9,18
"14522",2023,2023-11-25,"1 wk ahead","Arizona",2023-12-02,"composite_curve","quantile",0.9,360
"14523",2023,2023-11-25,"1 wk behind","Alaska",2023-11-18,"composite_curve","quantile",0.9,32
"14524",2023,2023-11-25,"1 wk behind","Arizona",2023-11-18,"composite_curve","quantile",0.9,305.9
"14525",2023,2023-11-25,"10 wk ahead","Alaska",2024-02-03,"composite_curve","quantile",0.9,4.10000000000001
"14526",2023,2023-11-25,"10 wk ahead","Arizona",2024-02-03,"composite_curve","quantile",0.9,32.1
"14527",2023,2023-11-25,"10 wk behind","Alaska",2023-09-16,"composite_curve","quantile",0.9,5
"14528",2023,2023-11-25,"10 wk behind","Arizona",2023-09-16,"composite_curve","quantile",0.9,18
"14529",2023,2023-11-25,"11 wk ahead","Alaska",2024-02-10,"composite_curve","quantile",0.9,4.10000000000001
"14530",2023,2023-11-25,"11 wk ahead","Arizona",2024-02-10,"composite_curve","quantile",0.9,29.2
"14531",2023,2023-11-25,"11 wk behind","Alaska",2023-09-09,"composite_curve","quantile",0.9,4.10000000000001
"14532",2023,2023-11-25,"11 wk behind","Arizona",2023-09-09,"composite_curve","quantile",0.9,17
"14533",2023,2023-11-25,"12 wk ahead","Alaska",2024-02-17,"composite_curve","quantile",0.9,4.10000000000001
"14534",2023,2023-11-25,"12 wk ahead","Arizona",2024-02-17,"composite_curve","quantile",0.9,27.2
"14535",2023,2023-11-25,"12 wk behind","Alaska",2023-09-02,"composite_curve","quantile",0.9,4
"14536",2023,2023-11-25,"12 wk behind","Arizona",2023-09-02,"composite_curve","quantile",0.9,17.1
"14537",2023,2023-11-25,"13 wk ahead","Alaska",2024-02-24,"composite_curve","quantile",0.9,4
"14538",2023,2023-11-25,"13 wk ahead","Arizona",2024-02-24,"composite_curve","quantile",0.9,28.1
"14539",2023,2023-11-25,"13 wk behind","Alaska",2023-08-26,"composite_curve","quantile",0.9,3.10000000000001
"14540",2023,2023-11-25,"13 wk behind","Arizona",2023-08-26,"composite_curve","quantile",0.9,18
"14541",2023,2023-11-25,"14 wk ahead","Alaska",2024-03-02,"composite_curve","quantile",0.9,4
"14542",2023,2023-11-25,"14 wk ahead","Arizona",2024-03-02,"composite_curve","quantile",0.9,26.1
"14543",2023,2023-11-25,"14 wk behind","Alaska",2023-08-19,"composite_curve","quantile",0.9,3
"14544",2023,2023-11-25,"14 wk behind","Arizona",2023-08-19,"composite_curve","quantile",0.9,18
"14545",2023,2023-11-25,"15 wk ahead","Alaska",2024-03-09,"composite_curve","quantile",0.9,4
"14546",2023,2023-11-25,"15 wk ahead","Arizona",2024-03-09,"composite_curve","quantile",0.9,26.1
"14547",2023,2023-11-25,"15 wk behind","Alaska",2023-08-12,"composite_curve","quantile",0.9,2.10000000000001
"14548",2023,2023-11-25,"15 wk behind","Arizona",2023-08-12,"composite_curve","quantile",0.9,18
"14549",2023,2023-11-25,"16 wk ahead","Alaska",2024-03-16,"composite_curve","quantile",0.9,4
"14550",2023,2023-11-25,"16 wk ahead","Arizona",2024-03-16,"composite_curve","quantile",0.9,25.1
"14551",2023,2023-11-25,"16 wk behind","Alaska",2023-08-05,"composite_curve","quantile",0.9,2.10000000000001
"14552",2023,2023-11-25,"16 wk behind","Arizona",2023-08-05,"composite_curve","quantile",0.9,18
"14553",2023,2023-11-25,"17 wk ahead","Alaska",2024-03-23,"composite_curve","quantile",0.9,4
"14554",2023,2023-11-25,"17 wk ahead","Arizona",2024-03-23,"composite_curve","quantile",0.9,25.1
"14555",2023,2023-11-25,"17 wk behind","Alaska",2023-07-29,"composite_curve","quantile",0.9,2.10000000000001
"14556",2023,2023-11-25,"17 wk behind","Arizona",2023-07-29,"composite_curve","quantile",0.9,18
"14557",2023,2023-11-25,"18 wk ahead","Alaska",2024-03-30,"composite_curve","quantile",0.9,4
"14558",2023,2023-11-25,"18 wk ahead","Arizona",2024-03-30,"composite_curve","quantile",0.9,24.1
"14559",2023,2023-11-25,"18 wk behind","Alaska",2023-07-22,"composite_curve","quantile",0.9,3
"14560",2023,2023-11-25,"18 wk behind","Arizona",2023-07-22,"composite_curve","quantile",0.9,18.1
"14561",2023,2023-11-25,"19 wk ahead","Alaska",2024-04-06,"composite_curve","quantile",0.9,4
"14562",2023,2023-11-25,"19 wk ahead","Arizona",2024-04-06,"composite_curve","quantile",0.9,24.1
"14563",2023,2023-11-25,"19 wk behind","Alaska",2023-07-15,"composite_curve","quantile",0.9,3
"14564",2023,2023-11-25,"19 wk behind","Arizona",2023-07-15,"composite_curve","quantile",0.9,18.1
"14565",2023,2023-11-25,"2 wk ahead","Alaska",2023-12-09,"composite_curve","quantile",0.9,12.1
"14566",2023,2023-11-25,"2 wk ahead","Arizona",2023-12-09,"composite_curve","quantile",0.9,330.8
"14567",2023,2023-11-25,"2 wk behind","Alaska",2023-11-11,"composite_curve","quantile",0.9,37.1
"14568",2023,2023-11-25,"2 wk behind","Arizona",2023-11-11,"composite_curve","quantile",0.9,226.4
"14569",2023,2023-11-25,"20 wk ahead","Alaska",2024-04-13,"composite_curve","quantile",0.9,4
"14570",2023,2023-11-25,"20 wk ahead","Arizona",2024-04-13,"composite_curve","quantile",0.9,23
"14571",2023,2023-11-25,"20 wk behind","Alaska",2023-07-08,"composite_curve","quantile",0.9,2.10000000000001
"14572",2023,2023-11-25,"20 wk behind","Arizona",2023-07-08,"composite_curve","quantile",0.9,19
"14573",2023,2023-11-25,"21 wk ahead","Alaska",2024-04-20,"composite_curve","quantile",0.9,4
"14574",2023,2023-11-25,"21 wk ahead","Arizona",2024-04-20,"composite_curve","quantile",0.9,21.1
"14575",2023,2023-11-25,"21 wk behind","Alaska",2023-07-01,"composite_curve","quantile",0.9,3
"14576",2023,2023-11-25,"21 wk behind","Arizona",2023-07-01,"composite_curve","quantile",0.9,20
"14577",2023,2023-11-25,"22 wk ahead","Alaska",2024-04-27,"composite_curve","quantile",0.9,4
"14578",2023,2023-11-25,"22 wk ahead","Arizona",2024-04-27,"composite_curve","quantile",0.9,21.1
"14579",2023,2023-11-25,"22 wk behind","Alaska",2023-06-24,"composite_curve","quantile",0.9,3
"14580",2023,2023-11-25,"22 wk behind","Arizona",2023-06-24,"composite_curve","quantile",0.9,21
"14581",2023,2023-11-25,"23 wk ahead","Alaska",2024-05-04,"composite_curve","quantile",0.9,3.10000000000001
"14582",2023,2023-11-25,"23 wk ahead","Arizona",2024-05-04,"composite_curve","quantile",0.9,21.1
"14583",2023,2023-11-25,"23 wk behind","Alaska",2023-06-17,"composite_curve","quantile",0.9,3
"14584",2023,2023-11-25,"23 wk behind","Arizona",2023-06-17,"composite_curve","quantile",0.9,23
"14585",2023,2023-11-25,"24 wk ahead","Alaska",2024-05-11,"composite_curve","quantile",0.9,3.10000000000001
"14586",2023,2023-11-25,"24 wk ahead","Arizona",2024-05-11,"composite_curve","quantile",0.9,21.1
"14587",2023,2023-11-25,"24 wk behind","Alaska",2023-06-10,"composite_curve","quantile",0.9,3
"14588",2023,2023-11-25,"24 wk behind","Arizona",2023-06-10,"composite_curve","quantile",0.9,25.1
"14589",2023,2023-11-25,"25 wk ahead","Alaska",2024-05-18,"composite_curve","quantile",0.9,3
"14590",2023,2023-11-25,"25 wk ahead","Arizona",2024-05-18,"composite_curve","quantile",0.9,20
"14591",2023,2023-11-25,"25 wk behind","Alaska",2023-06-03,"composite_curve","quantile",0.9,4
"14592",2023,2023-11-25,"25 wk behind","Arizona",2023-06-03,"composite_curve","quantile",0.9,28
"14593",2023,2023-11-25,"26 wk ahead","Alaska",2024-05-25,"composite_curve","quantile",0.9,3
"14594",2023,2023-11-25,"26 wk ahead","Arizona",2024-05-25,"composite_curve","quantile",0.9,20
"14595",2023,2023-11-25,"26 wk behind","Alaska",2023-05-27,"composite_curve","quantile",0.9,4
"14596",2023,2023-11-25,"26 wk behind","Arizona",2023-05-27,"composite_curve","quantile",0.9,31
"14597",2023,2023-11-25,"27 wk ahead","Alaska",2024-06-01,"composite_curve","quantile",0.9,2.10000000000001
"14598",2023,2023-11-25,"27 wk ahead","Arizona",2024-06-01,"composite_curve","quantile",0.9,20
"14599",2023,2023-11-25,"27 wk behind","Alaska",2023-05-20,"composite_curve","quantile",0.9,4
"14600",2023,2023-11-25,"27 wk behind","Arizona",2023-05-20,"composite_curve","quantile",0.9,36.1
"14601",2023,2023-11-25,"28 wk ahead","Alaska",2024-06-08,"composite_curve","quantile",0.9,2.10000000000001
"14602",2023,2023-11-25,"28 wk ahead","Arizona",2024-06-08,"composite_curve","quantile",0.9,19
"14603",2023,2023-11-25,"28 wk behind","Alaska",2023-05-13,"composite_curve","quantile",0.9,4
"14604",2023,2023-11-25,"28 wk behind","Arizona",2023-05-13,"composite_curve","quantile",0.9,42.1
"14605",2023,2023-11-25,"29 wk ahead","Alaska",2024-06-15,"composite_curve","quantile",0.9,2.10000000000001
"14606",2023,2023-11-25,"29 wk ahead","Arizona",2024-06-15,"composite_curve","quantile",0.9,19
"14607",2023,2023-11-25,"29 wk behind","Alaska",2023-05-06,"composite_curve","quantile",0.9,4.10000000000001
"14608",2023,2023-11-25,"29 wk behind","Arizona",2023-05-06,"composite_curve","quantile",0.9,46
"14609",2023,2023-11-25,"3 wk ahead","Alaska",2023-12-16,"composite_curve","quantile",0.9,8
"14610",2023,2023-11-25,"3 wk ahead","Arizona",2023-12-16,"composite_curve","quantile",0.9,271.6
"14611",2023,2023-11-25,"3 wk behind","Alaska",2023-11-04,"composite_curve","quantile",0.9,42.1
"14612",2023,2023-11-25,"3 wk behind","Arizona",2023-11-04,"composite_curve","quantile",0.9,157.3
"14613",2023,2023-11-25,"30 wk ahead","Alaska",2024-06-22,"composite_curve","quantile",0.9,2.10000000000001
"14614",2023,2023-11-25,"30 wk ahead","Arizona",2024-06-22,"composite_curve","quantile",0.9,18
"14615",2023,2023-11-25,"30 wk behind","Alaska",2023-04-29,"composite_curve","quantile",0.9,5
"14616",2023,2023-11-25,"30 wk behind","Arizona",2023-04-29,"composite_curve","quantile",0.9,48.1
"14617",2023,2023-11-25,"4 wk ahead","Alaska",2023-12-23,"composite_curve","quantile",0.9,7
"14618",2023,2023-11-25,"4 wk ahead","Arizona",2023-12-23,"composite_curve","quantile",0.9,226
"14619",2023,2023-11-25,"4 wk behind","Alaska",2023-10-28,"composite_curve","quantile",0.9,37
"14620",2023,2023-11-25,"4 wk behind","Arizona",2023-10-28,"composite_curve","quantile",0.9,102.3
"14621",2023,2023-11-25,"5 wk ahead","Alaska",2023-12-30,"composite_curve","quantile",0.9,5
"14622",2023,2023-11-25,"5 wk ahead","Arizona",2023-12-30,"composite_curve","quantile",0.9,170
"14623",2023,2023-11-25,"5 wk behind","Alaska",2023-10-21,"composite_curve","quantile",0.9,31
"14624",2023,2023-11-25,"5 wk behind","Arizona",2023-10-21,"composite_curve","quantile",0.9,62.2
"14625",2023,2023-11-25,"6 wk ahead","Alaska",2024-01-06,"composite_curve","quantile",0.9,5
"14626",2023,2023-11-25,"6 wk ahead","Arizona",2024-01-06,"composite_curve","quantile",0.9,111.3
"14627",2023,2023-11-25,"6 wk behind","Alaska",2023-10-14,"composite_curve","quantile",0.9,21.1
"14628",2023,2023-11-25,"6 wk behind","Arizona",2023-10-14,"composite_curve","quantile",0.9,44.1
"14629",2023,2023-11-25,"7 wk ahead","Alaska",2024-01-13,"composite_curve","quantile",0.9,4.10000000000001
"14630",2023,2023-11-25,"7 wk ahead","Arizona",2024-01-13,"composite_curve","quantile",0.9,73
"14631",2023,2023-11-25,"7 wk behind","Alaska",2023-10-07,"composite_curve","quantile",0.9,14
"14632",2023,2023-11-25,"7 wk behind","Arizona",2023-10-07,"composite_curve","quantile",0.9,30.1
"14633",2023,2023-11-25,"8 wk ahead","Alaska",2024-01-20,"composite_curve","quantile",0.9,5
"14634",2023,2023-11-25,"8 wk ahead","Arizona",2024-01-20,"composite_curve","quantile",0.9,50.1
"14635",2023,2023-11-25,"8 wk behind","Alaska",2023-09-30,"composite_curve","quantile",0.9,9.10000000000001
"14636",2023,2023-11-25,"8 wk behind","Arizona",2023-09-30,"composite_curve","quantile",0.9,24
"14637",2023,2023-11-25,"9 wk ahead","Alaska",2024-01-27,"composite_curve","quantile",0.9,4.10000000000001
"14638",2023,2023-11-25,"9 wk ahead","Arizona",2024-01-27,"composite_curve","quantile",0.9,40
"14639",2023,2023-11-25,"9 wk behind","Alaska",2023-09-23,"composite_curve","quantile",0.9,8
"14640",2023,2023-11-25,"9 wk behind","Arizona",2023-09-23,"composite_curve","quantile",0.9,20
"14641",2023,2023-10-21,"0 wk ahead","Alaska",2023-10-21,"composite_curve","quantile",0.95,109.15
"14642",2023,2023-10-21,"0 wk ahead","Arizona",2023-10-21,"composite_curve","quantile",0.95,70.1
"14643",2023,2023-10-21,"1 wk ahead","Alaska",2023-10-28,"composite_curve","quantile",0.95,125.2
"14644",2023,2023-10-21,"1 wk ahead","Arizona",2023-10-28,"composite_curve","quantile",0.95,118.1
"14645",2023,2023-10-21,"1 wk behind","Alaska",2023-10-14,"composite_curve","quantile",0.95,84.6
"14646",2023,2023-10-21,"1 wk behind","Arizona",2023-10-14,"composite_curve","quantile",0.95,50.1
"14647",2023,2023-10-21,"10 wk ahead","Alaska",2023-12-30,"composite_curve","quantile",0.95,38.7999999999999
"14648",2023,2023-10-21,"10 wk ahead","Arizona",2023-12-30,"composite_curve","quantile",0.95,1074.4
"14649",2023,2023-10-21,"10 wk behind","Alaska",2023-08-12,"composite_curve","quantile",0.95,5
"14650",2023,2023-10-21,"10 wk behind","Arizona",2023-08-12,"composite_curve","quantile",0.95,29
"14651",2023,2023-10-21,"11 wk ahead","Alaska",2024-01-06,"composite_curve","quantile",0.95,23.0499999999999
"14652",2023,2023-10-21,"11 wk ahead","Arizona",2024-01-06,"composite_curve","quantile",0.95,811.15
"14653",2023,2023-10-21,"11 wk behind","Alaska",2023-08-05,"composite_curve","quantile",0.95,5
"14654",2023,2023-10-21,"11 wk behind","Arizona",2023-08-05,"composite_curve","quantile",0.95,29
"14655",2023,2023-10-21,"12 wk ahead","Alaska",2024-01-13,"composite_curve","quantile",0.95,17.15
"14656",2023,2023-10-21,"12 wk ahead","Arizona",2024-01-13,"composite_curve","quantile",0.95,569.45
"14657",2023,2023-10-21,"12 wk behind","Alaska",2023-07-29,"composite_curve","quantile",0.95,5
"14658",2023,2023-10-21,"12 wk behind","Arizona",2023-07-29,"composite_curve","quantile",0.95,32
"14659",2023,2023-10-21,"13 wk ahead","Alaska",2024-01-20,"composite_curve","quantile",0.95,12.3
"14660",2023,2023-10-21,"13 wk ahead","Arizona",2024-01-20,"composite_curve","quantile",0.95,350.75
"14661",2023,2023-10-21,"13 wk behind","Alaska",2023-07-22,"composite_curve","quantile",0.95,5
"14662",2023,2023-10-21,"13 wk behind","Arizona",2023-07-22,"composite_curve","quantile",0.95,33
"14663",2023,2023-10-21,"14 wk ahead","Alaska",2024-01-27,"composite_curve","quantile",0.95,11.15
"14664",2023,2023-10-21,"14 wk ahead","Arizona",2024-01-27,"composite_curve","quantile",0.95,208.35
"14665",2023,2023-10-21,"14 wk behind","Alaska",2023-07-15,"composite_curve","quantile",0.95,5
"14666",2023,2023-10-21,"14 wk behind","Arizona",2023-07-15,"composite_curve","quantile",0.95,35
"14667",2023,2023-10-21,"15 wk ahead","Alaska",2024-02-03,"composite_curve","quantile",0.95,11
"14668",2023,2023-10-21,"15 wk ahead","Arizona",2024-02-03,"composite_curve","quantile",0.95,139
"14669",2023,2023-10-21,"15 wk behind","Alaska",2023-07-08,"composite_curve","quantile",0.95,5
"14670",2023,2023-10-21,"15 wk behind","Arizona",2023-07-08,"composite_curve","quantile",0.95,42.15
"14671",2023,2023-10-21,"16 wk ahead","Alaska",2024-02-10,"composite_curve","quantile",0.95,10.15
"14672",2023,2023-10-21,"16 wk ahead","Arizona",2024-02-10,"composite_curve","quantile",0.95,103.1
"14673",2023,2023-10-21,"16 wk behind","Alaska",2023-07-01,"composite_curve","quantile",0.95,5
"14674",2023,2023-10-21,"16 wk behind","Arizona",2023-07-01,"composite_curve","quantile",0.95,51.1
"14675",2023,2023-10-21,"17 wk ahead","Alaska",2024-02-17,"composite_curve","quantile",0.95,9
"14676",2023,2023-10-21,"17 wk ahead","Arizona",2024-02-17,"composite_curve","quantile",0.95,87.15
"14677",2023,2023-10-21,"17 wk behind","Alaska",2023-06-24,"composite_curve","quantile",0.95,6
"14678",2023,2023-10-21,"17 wk behind","Arizona",2023-06-24,"composite_curve","quantile",0.95,58.1
"14679",2023,2023-10-21,"18 wk ahead","Alaska",2024-02-24,"composite_curve","quantile",0.95,8.14999999999999
"14680",2023,2023-10-21,"18 wk ahead","Arizona",2024-02-24,"composite_curve","quantile",0.95,71.3
"14681",2023,2023-10-21,"18 wk behind","Alaska",2023-06-17,"composite_curve","quantile",0.95,6
"14682",2023,2023-10-21,"18 wk behind","Arizona",2023-06-17,"composite_curve","quantile",0.95,68.1
"14683",2023,2023-10-21,"19 wk ahead","Alaska",2024-03-02,"composite_curve","quantile",0.95,8
"14684",2023,2023-10-21,"19 wk ahead","Arizona",2024-03-02,"composite_curve","quantile",0.95,72.1
"14685",2023,2023-10-21,"19 wk behind","Alaska",2023-06-10,"composite_curve","quantile",0.95,7
"14686",2023,2023-10-21,"19 wk behind","Arizona",2023-06-10,"composite_curve","quantile",0.95,78
"14687",2023,2023-10-21,"2 wk ahead","Alaska",2023-11-04,"composite_curve","quantile",0.95,126.4
"14688",2023,2023-10-21,"2 wk ahead","Arizona",2023-11-04,"composite_curve","quantile",0.95,196.05
"14689",2023,2023-10-21,"2 wk behind","Alaska",2023-10-07,"composite_curve","quantile",0.95,56
"14690",2023,2023-10-21,"2 wk behind","Arizona",2023-10-07,"composite_curve","quantile",0.95,37.3
"14691",2023,2023-10-21,"20 wk ahead","Alaska",2024-03-09,"composite_curve","quantile",0.95,8
"14692",2023,2023-10-21,"20 wk ahead","Arizona",2024-03-09,"composite_curve","quantile",0.95,68.05
"14693",2023,2023-10-21,"20 wk behind","Alaska",2023-06-03,"composite_curve","quantile",0.95,8
"14694",2023,2023-10-21,"20 wk behind","Arizona",2023-06-03,"composite_curve","quantile",0.95,98.1
"14695",2023,2023-10-21,"21 wk ahead","Alaska",2024-03-16,"composite_curve","quantile",0.95,8
"14696",2023,2023-10-21,"21 wk ahead","Arizona",2024-03-16,"composite_curve","quantile",0.95,62.15
"14697",2023,2023-10-21,"21 wk behind","Alaska",2023-05-27,"composite_curve","quantile",0.95,9
"14698",2023,2023-10-21,"21 wk behind","Arizona",2023-05-27,"composite_curve","quantile",0.95,119.1
"14699",2023,2023-10-21,"22 wk ahead","Alaska",2024-03-23,"composite_curve","quantile",0.95,7
"14700",2023,2023-10-21,"22 wk ahead","Arizona",2024-03-23,"composite_curve","quantile",0.95,61.15
"14701",2023,2023-10-21,"22 wk behind","Alaska",2023-05-20,"composite_curve","quantile",0.95,10.15
"14702",2023,2023-10-21,"22 wk behind","Arizona",2023-05-20,"composite_curve","quantile",0.95,139.05
"14703",2023,2023-10-21,"23 wk ahead","Alaska",2024-03-30,"composite_curve","quantile",0.95,7
"14704",2023,2023-10-21,"23 wk ahead","Arizona",2024-03-30,"composite_curve","quantile",0.95,61.2
"14705",2023,2023-10-21,"23 wk behind","Alaska",2023-05-13,"composite_curve","quantile",0.95,11.15
"14706",2023,2023-10-21,"23 wk behind","Arizona",2023-05-13,"composite_curve","quantile",0.95,147.2
"14707",2023,2023-10-21,"24 wk ahead","Alaska",2024-04-06,"composite_curve","quantile",0.95,7
"14708",2023,2023-10-21,"24 wk ahead","Arizona",2024-04-06,"composite_curve","quantile",0.95,57.3
"14709",2023,2023-10-21,"24 wk behind","Alaska",2023-05-06,"composite_curve","quantile",0.95,13.3
"14710",2023,2023-10-21,"24 wk behind","Arizona",2023-05-06,"composite_curve","quantile",0.95,160.1
"14711",2023,2023-10-21,"25 wk ahead","Alaska",2024-04-13,"composite_curve","quantile",0.95,7
"14712",2023,2023-10-21,"25 wk ahead","Arizona",2024-04-13,"composite_curve","quantile",0.95,55.2
"14713",2023,2023-10-21,"25 wk behind","Alaska",2023-04-29,"composite_curve","quantile",0.95,15
"14714",2023,2023-10-21,"25 wk behind","Arizona",2023-04-29,"composite_curve","quantile",0.95,165.2
"14715",2023,2023-10-21,"26 wk ahead","Alaska",2024-04-20,"composite_curve","quantile",0.95,7
"14716",2023,2023-10-21,"26 wk ahead","Arizona",2024-04-20,"composite_curve","quantile",0.95,54.1
"14717",2023,2023-10-21,"26 wk behind","Alaska",2023-04-22,"composite_curve","quantile",0.95,17
"14718",2023,2023-10-21,"26 wk behind","Arizona",2023-04-22,"composite_curve","quantile",0.95,165.4
"14719",2023,2023-10-21,"27 wk ahead","Alaska",2024-04-27,"composite_curve","quantile",0.95,6.14999999999999
"14720",2023,2023-10-21,"27 wk ahead","Arizona",2024-04-27,"composite_curve","quantile",0.95,49
"14721",2023,2023-10-21,"27 wk behind","Alaska",2023-04-15,"composite_curve","quantile",0.95,17
"14722",2023,2023-10-21,"27 wk behind","Arizona",2023-04-15,"composite_curve","quantile",0.95,181.1
"14723",2023,2023-10-21,"28 wk ahead","Alaska",2024-05-04,"composite_curve","quantile",0.95,6
"14724",2023,2023-10-21,"28 wk ahead","Arizona",2024-05-04,"composite_curve","quantile",0.95,43
"14725",2023,2023-10-21,"28 wk behind","Alaska",2023-04-08,"composite_curve","quantile",0.95,19
"14726",2023,2023-10-21,"28 wk behind","Arizona",2023-04-08,"composite_curve","quantile",0.95,167.05
"14727",2023,2023-10-21,"29 wk ahead","Alaska",2024-05-11,"composite_curve","quantile",0.95,5.14999999999999
"14728",2023,2023-10-21,"29 wk ahead","Arizona",2024-05-11,"composite_curve","quantile",0.95,45
"14729",2023,2023-10-21,"29 wk behind","Alaska",2023-04-01,"composite_curve","quantile",0.95,19.15
"14730",2023,2023-10-21,"29 wk behind","Arizona",2023-04-01,"composite_curve","quantile",0.95,147.2
"14731",2023,2023-10-21,"3 wk ahead","Alaska",2023-11-11,"composite_curve","quantile",0.95,139.3
"14732",2023,2023-10-21,"3 wk ahead","Arizona",2023-11-11,"composite_curve","quantile",0.95,312.1
"14733",2023,2023-10-21,"3 wk behind","Alaska",2023-09-30,"composite_curve","quantile",0.95,33.3
"14734",2023,2023-10-21,"3 wk behind","Arizona",2023-09-30,"composite_curve","quantile",0.95,31
"14735",2023,2023-10-21,"30 wk ahead","Alaska",2024-05-18,"composite_curve","quantile",0.95,5
"14736",2023,2023-10-21,"30 wk ahead","Arizona",2024-05-18,"composite_curve","quantile",0.95,44.15
"14737",2023,2023-10-21,"30 wk behind","Alaska",2023-03-25,"composite_curve","quantile",0.95,20.15
"14738",2023,2023-10-21,"30 wk behind","Arizona",2023-03-25,"composite_curve","quantile",0.95,123.05
"14739",2023,2023-10-21,"4 wk ahead","Alaska",2023-11-18,"composite_curve","quantile",0.95,149.6
"14740",2023,2023-10-21,"4 wk ahead","Arizona",2023-11-18,"composite_curve","quantile",0.95,527.85
"14741",2023,2023-10-21,"4 wk behind","Alaska",2023-09-23,"composite_curve","quantile",0.95,21.15
"14742",2023,2023-10-21,"4 wk behind","Arizona",2023-09-23,"composite_curve","quantile",0.95,25
"14743",2023,2023-10-21,"5 wk ahead","Alaska",2023-11-25,"composite_curve","quantile",0.95,139.9
"14744",2023,2023-10-21,"5 wk ahead","Arizona",2023-11-25,"composite_curve","quantile",0.95,819.6
"14745",2023,2023-10-21,"5 wk behind","Alaska",2023-09-16,"composite_curve","quantile",0.95,13.15
