"","date","location","location_name","value","weekly_rate","population","mmwr_week"
"4534",2022-04-02,"38","North Dakota",3,0.388570333173156,772061,13
"4535",2022-04-02,"31","Nebraska",25,1.27453154593029,1961505,13
"4536",2022-04-02,"33","New Hampshire",7,0.501902929105494,1394692,13
"4537",2022-04-02,"34","New Jersey",83,0.896896166546918,9254137,13
"4538",2022-04-02,"35","New Mexico",41,1.95230750843183,2100079,13
"4539",2022-04-02,"32","Nevada",55,1.73746082420719,3165539,13
"4540",2022-04-02,"36","New York",163,0.829213127613865,19657190,13
"4541",2022-04-02,"39","Ohio",101,0.859625460335817,11749303,13
"4542",2022-04-02,"40","Oklahoma",168,4.19867112059033,4001266,13
"4543",2022-04-02,"41","Oregon",10,0.235923339070203,4238665,13
"4544",2022-04-02,"42","Pennsylvania",149,1.14886906562864,12969276,13
"4545",2022-04-02,"72","Puerto Rico",34,1.05531429898109,3221789,13
"4546",2022-04-02,"44","Rhode Island",3,0.275130916461083,1090390,13
"4547",2022-04-02,"45","South Carolina",21,0.400302018341838,5246039,13
"4548",2022-04-02,"46","South Dakota",7,0.772236551500456,906458,13
"4549",2022-04-02,"47","Tennessee",47,0.668505578536818,7030607,13
"4550",2022-04-02,"48","Texas",538,1.79845298945842,29914599,13
"4551",2022-04-02,"US","US",3149,0.94792274966014,332200066,13
"4552",2022-04-02,"49","Utah",18,0.533137770500776,3376238,13
"4553",2022-04-02,"51","Virginia",45,0.524239311284682,8583866,13
"4554",2022-04-02,"50","Vermont",6,0.927486049064012,646910,13
"4555",2022-04-02,"53","Washington",20,0.258537088567309,7735834,13
"4556",2022-04-02,"55","Wisconsin",57,0.96757404742335,5891022,13
"4557",2022-04-02,"54","West Virginia",44,2.47890536046383,1774977,13
"4558",2022-04-02,"56","Wyoming",2,0.345672098903701,578583,13
"4453",2022-04-09,"02","Alaska",2,0.281125514108284,711426,14
"4454",2022-04-09,"01","Alabama",28,0.552946831397427,5063778,14
"4455",2022-04-09,"05","Arkansas",85,2.79432639967809,3041878,14
"4456",2022-04-09,"04","Arizona",120,1.63465067106497,7341018,14
"4457",2022-04-09,"06","California",102,0.262301483101446,38886551,14
"4458",2022-04-09,"08","Colorado",105,1.80917572575515,5803748,14
"4459",2022-04-09,"09","Connecticut",47,1.29795208016152,3621089,14
"4460",2022-04-09,"11","District of Columbia",2,0.299143253721342,668576,14
"4461",2022-04-09,"10","Delaware",10,0.985345935250948,1014872,14
"4462",2022-04-09,"12","Florida",97,0.437254990702246,22183852,14
"4463",2022-04-09,"13","Georgia",28,0.257934859288244,10855454,14
"4464",2022-04-09,"15","Hawaii",3,0.21444241041847,1398977,14
"4465",2022-04-09,"19","Iowa",25,0.781195316327857,3200224,14
"4466",2022-04-09,"16","Idaho",20,1.03331351093582,1935521,14
"4467",2022-04-09,"17","Illinois",113,0.899459814682623,12563096,14
"4468",2022-04-09,"18","Indiana",111,1.62472129077227,6831941,14
"4469",2022-04-09,"20","Kansas",35,1.20008873799011,2916451,14
"4470",2022-04-09,"21","Kentucky",90,2.00250134668216,4494379,14
"4471",2022-04-09,"22","Louisiana",28,0.612011958713673,4575074,14
"4472",2022-04-09,"25","Massachusetts",143,2.04910339546463,6978662,14
"4473",2022-04-09,"24","Maryland",51,0.831549306797671,6133130,14
"4474",2022-04-09,"23","Maine",11,0.794485978405871,1384543,14
"4475",2022-04-09,"26","Michigan",173,1.72446876643167,10032075,14
"4476",2022-04-09,"27","Minnesota",28,0.489806085770643,5716548,14
"4477",2022-04-09,"29","Missouri",78,1.26530183856468,6164537,14
"4478",2022-04-09,"28","Mississippi",33,1.12731676405431,2927305,14
"4479",2022-04-09,"30","Montana",19,1.69709073986904,1119563,14
"4480",2022-04-09,"37","North Carolina",40,0.377480922586024,10596562,14
"4481",2022-04-09,"38","North Dakota",4,0.518093777564208,772061,14
"4482",2022-04-09,"31","Nebraska",35,1.78434416430241,1961505,14
"4483",2022-04-09,"33","New Hampshire",14,1.00380585821099,1394692,14
"4484",2022-04-09,"34","New Jersey",142,1.53444886324894,9254137,14
"4485",2022-04-09,"35","New Mexico",44,2.09515927734147,2100079,14
"4486",2022-04-09,"32","Nevada",97,3.06424908996541,3165539,14
"4487",2022-04-09,"36","New York",200,1.01743942038511,19657190,14
"4488",2022-04-09,"39","Ohio",129,1.09793746914179,11749303,14
"4489",2022-04-09,"40","Oklahoma",121,3.02404289042518,4001266,14
"4490",2022-04-09,"41","Oregon",14,0.330292674698284,4238665,14
"4491",2022-04-09,"42","Pennsylvania",195,1.50355347515158,12969276,14
"4492",2022-04-09,"72","Puerto Rico",40,1.2415462340954,3221789,14
"4493",2022-04-09,"44","Rhode Island",5,0.458551527435138,1090390,14
"4494",2022-04-09,"45","South Carolina",26,0.495612022708943,5246039,14
"4495",2022-04-09,"46","South Dakota",11,1.21351458092929,906458,14
"4496",2022-04-09,"47","Tennessee",38,0.540493872008491,7030607,14
"4497",2022-04-09,"48","Texas",364,1.2167971898938,29914599,14
"4498",2022-04-09,"US","US",3287,0.989463981623652,332200066,14
"4499",2022-04-09,"49","Utah",14,0.414662710389493,3376238,14
"4500",2022-04-09,"51","Virginia",41,0.47764026139271,8583866,14
"4501",2022-04-09,"50","Vermont",10,1.54581008177335,646910,14
"4502",2022-04-09,"53","Washington",24,0.310244506280771,7735834,14
"4503",2022-04-09,"55","Wisconsin",44,0.746899264677674,5891022,14
"4504",2022-04-09,"54","West Virginia",38,2.14087281130967,1774977,14
"4505",2022-04-09,"56","Wyoming",10,1.7283604945185,578583,14
"4400",2022-04-16,"02","Alaska",1,0.140562757054142,711426,15
"4401",2022-04-16,"01","Alabama",19,0.375213921305397,5063778,15
"4402",2022-04-16,"05","Arkansas",51,1.67659583980686,3041878,15
"4403",2022-04-16,"04","Arizona",96,1.30772053685197,7341018,15
"4404",2022-04-16,"06","California",106,0.27258781577209,38886551,15
"4405",2022-04-16,"08","Colorado",139,2.39500405599967,5803748,15
"4406",2022-04-16,"09","Connecticut",45,1.24272007675039,3621089,15
"4407",2022-04-16,"11","District of Columbia",2,0.299143253721342,668576,15
"4408",2022-04-16,"10","Delaware",41,4.03991833452889,1014872,15
"4409",2022-04-16,"12","Florida",158,0.712229778669638,22183852,15
"4410",2022-04-16,"13","Georgia",41,0.377690329672071,10855454,15
"4411",2022-04-16,"15","Hawaii",9,0.64332723125541,1398977,15
"4412",2022-04-16,"19","Iowa",25,0.781195316327857,3200224,15
"4413",2022-04-16,"16","Idaho",16,0.826650808748652,1935521,15
"4414",2022-04-16,"17","Illinois",91,0.724343744567422,12563096,15
"4415",2022-04-16,"18","Indiana",94,1.37589010209544,6831941,15
"4416",2022-04-16,"20","Kansas",22,0.754341492450928,2916451,15
"4417",2022-04-16,"21","Kentucky",97,2.1582514514241,4494379,15
"4418",2022-04-16,"22","Louisiana",41,0.89616036811645,4575074,15
"4419",2022-04-16,"25","Massachusetts",171,2.45032643793323,6978662,15
"4420",2022-04-16,"24","Maryland",52,0.847854195166253,6133130,15
"4421",2022-04-16,"23","Maine",15,1.08338997055346,1384543,15
"4422",2022-04-16,"26","Michigan",153,1.52510821539911,10032075,15
"4423",2022-04-16,"27","Minnesota",27,0.472313011278835,5716548,15
"4424",2022-04-16,"29","Missouri",79,1.28152365700782,6164537,15
"4425",2022-04-16,"28","Mississippi",24,0.819866737494043,2927305,15
"4426",2022-04-16,"30","Montana",14,1.25048791358771,1119563,15
"4427",2022-04-16,"37","North Carolina",62,0.585095430008337,10596562,15
"4428",2022-04-16,"38","North Dakota",6,0.777140666346312,772061,15
"4429",2022-04-16,"31","Nebraska",29,1.47845659327914,1961505,15
"4430",2022-04-16,"33","New Hampshire",19,1.3623079504292,1394692,15
"4431",2022-04-16,"34","New Jersey",143,1.54525484115915,9254137,15
"4432",2022-04-16,"35","New Mexico",29,1.38090043279324,2100079,15
"4433",2022-04-16,"32","Nevada",73,2.306084366675,3165539,15
"4434",2022-04-16,"36","New York",231,1.1751425305448,19657190,15
"4435",2022-04-16,"39","Ohio",138,1.17453775768656,11749303,15
"4436",2022-04-16,"40","Oklahoma",106,2.64916154037247,4001266,15
"4437",2022-04-16,"41","Oregon",14,0.330292674698284,4238665,15
"4438",2022-04-16,"42","Pennsylvania",203,1.56523772028601,12969276,15
"4439",2022-04-16,"72","Puerto Rico",69,2.14166725381457,3221789,15
"4440",2022-04-16,"44","Rhode Island",9,0.825392749383248,1090390,15
"4441",2022-04-16,"45","South Carolina",36,0.686232031443152,5246039,15
"4442",2022-04-16,"46","South Dakota",5,0.55159753678604,906458,15
"4443",2022-04-16,"47","Tennessee",43,0.61161148674645,7030607,15
"4444",2022-04-16,"48","Texas",355,1.18671154508874,29914599,15
"4445",2022-04-16,"US","US",3441,1.03582158830757,332200066,15
"4446",2022-04-16,"49","Utah",17,0.503519005472955,3376238,15
"4447",2022-04-16,"51","Virginia",61,0.710635510852569,8583866,15
"4448",2022-04-16,"50","Vermont",9,1.39122907359602,646910,15
"4449",2022-04-16,"53","Washington",32,0.413659341707694,7735834,15
"4450",2022-04-16,"55","Wisconsin",67,1.13732388030464,5891022,15
"4451",2022-04-16,"54","West Virginia",48,2.70426039323326,1774977,15
"4452",2022-04-16,"56","Wyoming",8,1.3826883956148,578583,15
"4347",2022-04-23,"02","Alaska",2,0.281125514108284,711426,16
"4348",2022-04-23,"01","Alabama",29,0.572694932518764,5063778,16
"4349",2022-04-23,"05","Arkansas",39,1.28210270102877,3041878,16
"4350",2022-04-23,"04","Arizona",134,1.82535991602255,7341018,16
"4351",2022-04-23,"06","California",152,0.390880641484507,38886551,16
"4352",2022-04-23,"08","Colorado",182,3.13590459130893,5803748,16
"4353",2022-04-23,"09","Connecticut",52,1.43603208868934,3621089,16
"4354",2022-04-23,"11","District of Columbia",1,0.149571626860671,668576,16
"4355",2022-04-23,"10","Delaware",18,1.77362268345171,1014872,16
"4356",2022-04-23,"12","Florida",162,0.730260912306844,22183852,16
"4357",2022-04-23,"13","Georgia",47,0.432962085233837,10855454,16
"4358",2022-04-23,"15","Hawaii",7,0.500365624309764,1398977,16
"4359",2022-04-23,"19","Iowa",21,0.6562040657154,3200224,16
"4360",2022-04-23,"16","Idaho",17,0.878316484295443,1935521,16
"4361",2022-04-23,"17","Illinois",114,0.907419636051496,12563096,16
"4362",2022-04-23,"18","Indiana",64,0.936776239724553,6831941,16
"4363",2022-04-23,"20","Kansas",28,0.96007099039209,2916451,16
"4364",2022-04-23,"21","Kentucky",79,1.75775118208767,4494379,16
"4365",2022-04-23,"22","Louisiana",43,0.93987550802457,4575074,16
"4366",2022-04-23,"25","Massachusetts",183,2.62227917041977,6978662,16
"4367",2022-04-23,"24","Maryland",46,0.750024864954762,6133130,16
"4368",2022-04-23,"23","Maine",21,1.51674595877484,1384543,16
"4369",2022-04-23,"26","Michigan",141,1.40549188477957,10032075,16
"4370",2022-04-23,"27","Minnesota",33,0.577271458229687,5716548,16
"4371",2022-04-23,"29","Missouri",73,1.184192746349,6164537,16
"4372",2022-04-23,"28","Mississippi",17,0.580738939058281,2927305,16
"4373",2022-04-23,"30","Montana",21,1.87573187038157,1119563,16
"4374",2022-04-23,"37","North Carolina",48,0.452977107103228,10596562,16
"4375",2022-04-23,"38","North Dakota",6,0.777140666346312,772061,16
"4376",2022-04-23,"31","Nebraska",16,0.815700189395388,1961505,16
"4377",2022-04-23,"33","New Hampshire",34,2.43781422708383,1394692,16
"4378",2022-04-23,"34","New Jersey",129,1.39397115041629,9254137,16
"4379",2022-04-23,"35","New Mexico",43,2.04754202103826,2100079,16
"4380",2022-04-23,"32","Nevada",79,2.4956255474976,3165539,16
"4381",2022-04-23,"36","New York",297,1.51089753927189,19657190,16
"4382",2022-04-23,"39","Ohio",122,1.03835946694029,11749303,16
"4383",2022-04-23,"40","Oklahoma",80,1.99936720028111,4001266,16
"4384",2022-04-23,"41","Oregon",27,0.636993015489547,4238665,16
"4385",2022-04-23,"42","Pennsylvania",218,1.68089567991305,12969276,16
"4386",2022-04-23,"72","Puerto Rico",121,3.7556773581386,3221789,16
"4387",2022-04-23,"44","Rhode Island",10,0.917103054870276,1090390,16
"4388",2022-04-23,"45","South Carolina",37,0.705294032316573,5246039,16
"4389",2022-04-23,"46","South Dakota",5,0.55159753678604,906458,16
"4390",2022-04-23,"47","Tennessee",38,0.540493872008491,7030607,16
"4391",2022-04-23,"48","Texas",352,1.17668299682038,29914599,16
"4392",2022-04-23,"US","US",3588,1.08007203105131,332200066,16
"4393",2022-04-23,"49","Utah",9,0.266568885250388,3376238,16
"4394",2022-04-23,"51","Virginia",49,0.570838361176654,8583866,16
"4395",2022-04-23,"50","Vermont",9,1.39122907359602,646910,16
"4396",2022-04-23,"53","Washington",34,0.439513050564425,7735834,16
"4397",2022-04-23,"55","Wisconsin",54,0.916649097558963,5891022,16
"4398",2022-04-23,"54","West Virginia",44,2.47890536046383,1774977,16
"4399",2022-04-23,"56","Wyoming",1,0.17283604945185,578583,16
"4294",2022-04-30,"02","Alaska",1,0.140562757054142,711426,17
"4295",2022-04-30,"01","Alabama",16,0.315969617941387,5063778,17
"4296",2022-04-30,"05","Arkansas",35,1.15060498810274,3041878,17
"4297",2022-04-30,"04","Arizona",164,2.23402258378879,7341018,17
"4298",2022-04-30,"06","California",215,0.552890381047165,38886551,17
"4299",2022-04-30,"08","Colorado",165,2.84299042618666,5803748,17
"4300",2022-04-30,"09","Connecticut",57,1.57411209721716,3621089,17
"4301",2022-04-30,"11","District of Columbia",3,0.448714880582013,668576,17
"4302",2022-04-30,"10","Delaware",9,0.886811341725853,1014872,17
"4303",2022-04-30,"12","Florida",176,0.793369880037065,22183852,17
"4304",2022-04-30,"13","Georgia",37,0.340842492630893,10855454,17
"4305",2022-04-30,"15","Hawaii",4,0.285923213891293,1398977,17
"4306",2022-04-30,"19","Iowa",17,0.531212815102943,3200224,17
"4307",2022-04-30,"16","Idaho",15,0.774985133201861,1935521,17
"4308",2022-04-30,"17","Illinois",105,0.835781243731641,12563096,17
"4309",2022-04-30,"18","Indiana",74,1.08314752718151,6831941,17
"4310",2022-04-30,"20","Kansas",23,0.788629742107788,2916451,17
"4311",2022-04-30,"21","Kentucky",98,2.18050146638724,4494379,17
"4312",2022-04-30,"22","Louisiana",17,0.371578689219016,4575074,17
"4313",2022-04-30,"25","Massachusetts",196,2.80856129728019,6978662,17
"4314",2022-04-30,"24","Maryland",54,0.880463971903416,6133130,17
"4315",2022-04-30,"23","Maine",30,2.16677994110692,1384543,17
"4316",2022-04-30,"26","Michigan",136,1.35565174702143,10032075,17
"4317",2022-04-30,"27","Minnesota",29,0.507299160262452,5716548,17
"4318",2022-04-30,"29","Missouri",58,0.940865469701942,6164537,17
"4319",2022-04-30,"28","Mississippi",27,0.922350079680799,2927305,17
"4320",2022-04-30,"30","Montana",18,1.60777017461277,1119563,17
"4321",2022-04-30,"37","North Carolina",64,0.603969476137638,10596562,17
"4322",2022-04-30,"38","North Dakota",3,0.388570333173156,772061,17
"4323",2022-04-30,"31","Nebraska",16,0.815700189395388,1961505,17
"4324",2022-04-30,"33","New Hampshire",31,2.2227129717529,1394692,17
"4325",2022-04-30,"34","New Jersey",132,1.42638908414691,9254137,17
"4326",2022-04-30,"35","New Mexico",52,2.47609732776719,2100079,17
"4327",2022-04-30,"32","Nevada",52,1.64269023379589,3165539,17
"4328",2022-04-30,"36","New York",280,1.42441518853916,19657190,17
"4329",2022-04-30,"39","Ohio",107,0.910692319365668,11749303,17
"4330",2022-04-30,"40","Oklahoma",48,1.19962032016867,4001266,17
"4331",2022-04-30,"41","Oregon",25,0.589808347675506,4238665,17
"4332",2022-04-30,"42","Pennsylvania",177,1.36476392359913,12969276,17
"4333",2022-04-30,"72","Puerto Rico",53,1.64504876017641,3221789,17
"4334",2022-04-30,"44","Rhode Island",5,0.458551527435138,1090390,17
"4335",2022-04-30,"45","South Carolina",39,0.743418034063414,5246039,17
"4336",2022-04-30,"46","South Dakota",9,0.992875566214871,906458,17
"4337",2022-04-30,"47","Tennessee",49,0.696952624432001,7030607,17
"4338",2022-04-30,"48","Texas",202,0.675255583402605,29914599,17
"4339",2022-04-30,"US","US",3347,1.00752538682518,332200066,17
"4340",2022-04-30,"49","Utah",3,0.0888562950834627,3376238,17
"4341",2022-04-30,"51","Virginia",66,0.768884323217534,8583866,17
"4342",2022-04-30,"50","Vermont",6,0.927486049064012,646910,17
"4343",2022-04-30,"53","Washington",42,0.542927885991349,7735834,17
"4344",2022-04-30,"55","Wisconsin",64,1.08639893044025,5891022,17
"4345",2022-04-30,"54","West Virginia",38,2.14087281130967,1774977,17
"4346",2022-04-30,"56","Wyoming",5,0.864180247259252,578583,17
"4241",2022-05-07,"02","Alaska",6,0.843376542324852,711426,18
"4242",2022-05-07,"01","Alabama",22,0.434458224669407,5063778,18
"4243",2022-05-07,"05","Arkansas",20,0.65748856463014,3041878,18
"4244",2022-05-07,"04","Arizona",177,2.41110973982083,7341018,18
"4245",2022-05-07,"06","California",213,0.547747214711842,38886551,18
"4246",2022-05-07,"08","Colorado",260,4.4798637018699,5803748,18
"4247",2022-05-07,"09","Connecticut",76,2.09881612962288,3621089,18
"4248",2022-05-07,"11","District of Columbia",2,0.299143253721342,668576,18
"4249",2022-05-07,"10","Delaware",6,0.591207561150569,1014872,18
"4250",2022-05-07,"12","Florida",226,1.01875905050214,22183852,18
"4251",2022-05-07,"13","Georgia",43,0.39611424819266,10855454,18
"4252",2022-05-07,"15","Hawaii",2,0.142961606945647,1398977,18
"4253",2022-05-07,"19","Iowa",20,0.624956253062286,3200224,18
"4254",2022-05-07,"16","Idaho",13,0.67165378210828,1935521,18
"4255",2022-05-07,"17","Illinois",116,0.923339278789241,12563096,18
"4256",2022-05-07,"18","Indiana",52,0.761130694776199,6831941,18
"4257",2022-05-07,"20","Kansas",15,0.514323744852905,2916451,18
"4258",2022-05-07,"21","Kentucky",60,1.3350008977881,4494379,18
"4259",2022-05-07,"22","Louisiana",23,0.502724108943374,4575074,18
"4260",2022-05-07,"25","Massachusetts",182,2.6079497760459,6978662,18
"4261",2022-05-07,"24","Maryland",49,0.798939530060507,6133130,18
"4262",2022-05-07,"23","Maine",8,0.577807984295179,1384543,18
"4263",2022-05-07,"26","Michigan",171,1.70453271132841,10032075,18
"4264",2022-05-07,"27","Minnesota",32,0.559778383737878,5716548,18
"4265",2022-05-07,"29","Missouri",68,1.10308365413331,6164537,18
"4266",2022-05-07,"28","Mississippi",23,0.785705623431791,2927305,18
"4267",2022-05-07,"30","Montana",20,1.7864113051253,1119563,18
"4268",2022-05-07,"37","North Carolina",54,0.509599245491132,10596562,18
"4269",2022-05-07,"38","North Dakota",1,0.129523444391052,772061,18
"4270",2022-05-07,"31","Nebraska",6,0.30588757102327,1961505,18
"4271",2022-05-07,"33","New Hampshire",23,1.64910962420377,1394692,18
"4272",2022-05-07,"34","New Jersey",124,1.33994126086528,9254137,18
"4273",2022-05-07,"35","New Mexico",72,3.4284424538315,2100079,18
"4274",2022-05-07,"32","Nevada",46,1.45314905297329,3165539,18
"4275",2022-05-07,"36","New York",242,1.23110169866598,19657190,18
"4276",2022-05-07,"39","Ohio",104,0.885158889850743,11749303,18
"4277",2022-05-07,"40","Oklahoma",37,0.924707330130014,4001266,18
"4278",2022-05-07,"41","Oregon",29,0.684177683303587,4238665,18
"4279",2022-05-07,"42","Pennsylvania",157,1.21055331076307,12969276,18
"4280",2022-05-07,"72","Puerto Rico",34,1.05531429898109,3221789,18
"4281",2022-05-07,"44","Rhode Island",6,0.550261832922165,1090390,18
"4282",2022-05-07,"45","South Carolina",24,0.457488020962101,5246039,18
"4283",2022-05-07,"46","South Dakota",3,0.330958522071624,906458,18
"4284",2022-05-07,"47","Tennessee",22,0.312917504847021,7030607,18
"4285",2022-05-07,"48","Texas",156,0.521484509954487,29914599,18
"4286",2022-05-07,"US","US",3252,0.978928161922761,332200066,18
"4287",2022-05-07,"49","Utah",14,0.414662710389493,3376238,18
"4288",2022-05-07,"51","Virginia",49,0.570838361176654,8583866,18
"4289",2022-05-07,"50","Vermont",7,1.08206705724135,646910,18
"4290",2022-05-07,"53","Washington",60,0.775611265701927,7735834,18
"4291",2022-05-07,"55","Wisconsin",51,0.865724147694577,5891022,18
